Am01g00770	GO:0016829
Am01g00790	GO:0004672
Am01g00790	GO:0004674
Am01g00790	GO:0005524
Am01g00790	GO:0006468
Am01g00790	GO:0016772
Am01g00800	GO:0004672
Am01g00800	GO:0004674
Am01g00800	GO:0005515
Am01g00800	GO:0005524
Am01g00800	GO:0006468
Am01g00800	GO:0016772
Am01g00810	GO:0016747
Am01g00820	GO:0008152
Am01g00820	GO:0016597
Am01g00850	GO:0000166
Am01g00850	GO:0003676
Am01g00850	GO:0005515
Am01g00850	GO:0046872
Am01g00860	GO:0005488
Am01g00870	GO:0005488
Am01g00880	GO:0000723
Am01g00880	GO:0003678
Am01g00880	GO:0006281
Am01g00900	GO:0015095
Am01g00900	GO:0015693
Am01g00900	GO:0016021
Am01g00910	GO:0003676
Am01g00910	GO:0004523
Am01g00950	GO:0005515
Am01g00960	GO:0003824
Am01g00960	GO:0004553
Am01g00960	GO:0005975
Am01g01010	GO:0000166
Am01g01010	GO:0003676
Am01g01020	GO:0000287
Am01g01020	GO:0008897
Am01g01020	GO:0009059
Am01g01040	GO:0005515
Am01g01060	GO:0003999
Am01g01060	GO:0005737
Am01g01060	GO:0006168
Am01g01060	GO:0009116
Am01g01070	GO:0005515
Am01g01100	GO:0003676
Am01g01100	GO:0015074
Am01g01110	GO:0003676
Am01g01110	GO:0008270
Am01g01120	GO:0005515
Am01g01130	GO:0005488
Am01g01150	GO:0004190
Am01g01150	GO:0006508
Am01g01170	GO:0005515
Am01g01190	GO:0005515
Am01g01200	GO:0005515
Am01g01210	GO:0016787
Am01g01230	GO:0005622
Am01g01230	GO:0007165
Am01g01260	GO:0005215
Am01g01260	GO:0016020
Am01g01260	GO:0016021
Am01g01260	GO:0022857
Am01g01260	GO:0022891
Am01g01260	GO:0055085
Am01g01270	GO:0016021
Am01g01270	GO:0022857
Am01g01270	GO:0055085
Am01g01300	GO:0005576
Am01g01300	GO:0019953
Am01g01310	GO:0003824
Am01g01310	GO:0009058
Am01g01310	GO:0030170
Am01g01330	GO:0005515
Am01g01360	GO:0005515
Am01g01370	GO:0005515
Am01g01380	GO:0005515
Am01g01390	GO:0005515
Am01g01420	GO:0003677
Am01g01420	GO:0005634
Am01g01420	GO:0006355
Am01g01420	GO:0043565
Am01g01470	GO:0004857
Am01g01470	GO:0005618
Am01g01470	GO:0030599
Am01g01470	GO:0042545
Am01g01480	GO:0005515
Am01g01490	GO:0003824
Am01g01490	GO:0005992
Am01g01500	GO:0003676
Am01g01500	GO:0004523
Am01g01530	GO:0005515
Am01g01530	GO:0008270
Am01g01540	GO:0003676
Am01g01540	GO:0008270
Am01g01570	GO:0005215
Am01g01570	GO:0006810
Am01g01570	GO:0016021
Am01g01570	GO:0055085
Am01g01580	GO:0016772
Am01g01610	GO:0005794
Am01g01610	GO:0015780
Am01g01620	GO:0003676
Am01g01620	GO:0004523
Am01g01630	GO:0005488
Am01g01670	GO:0015018
Am01g01670	GO:0016020
Am01g01700	GO:0006397
Am01g01700	GO:0016787
Am01g01700	GO:0016788
Am01g01730	GO:0005975
Am01g01730	GO:0016773
Am01g01740	GO:0005975
Am01g01740	GO:0016773
Am01g01760	GO:0003950
Am01g01790	GO:0016021
Am01g01800	GO:0004252
Am01g01800	GO:0006508
Am01g01800	GO:0070008
Am01g01810	GO:0004252
Am01g01810	GO:0006508
Am01g01810	GO:0070008
Am01g01820	GO:0004252
Am01g01820	GO:0006508
Am01g01820	GO:0008236
Am01g01820	GO:0070008
Am01g01830	GO:0005089
Am01g01840	GO:0042254
Am01g01860	GO:0016020
Am01g01860	GO:0055085
Am01g01900	GO:0003676
Am01g01920	GO:0008152
Am01g01920	GO:0016491
Am01g01930	GO:0008152
Am01g01930	GO:0016491
Am01g01950	GO:0005576
Am01g01950	GO:0009664
Am01g01980	GO:0006511
Am01g02010	GO:0005737
Am01g02010	GO:0006629
Am01g02010	GO:0016021
Am01g02010	GO:0016627
Am01g02020	GO:0046872
Am01g02030	GO:0003676
Am01g02030	GO:0003899
Am01g02030	GO:0006351
Am01g02030	GO:0008270
Am01g02060	GO:0003676
Am01g02060	GO:0015074
Am01g02070	GO:0005515
Am01g02070	GO:0008270
Am01g02080	GO:0003676
Am01g02100	GO:0003824
Am01g02100	GO:0004553
Am01g02100	GO:0005975
Am01g02120	GO:0003676
Am01g02120	GO:0004527
Am01g02120	GO:0004534
Am01g02120	GO:0005634
Am01g02120	GO:0006139
Am01g02120	GO:0008270
Am01g02130	GO:0003677
Am01g02160	GO:0008270
Am01g02170	GO:0003676
Am01g02180	GO:0003677
Am01g02180	GO:0005634
Am01g02190	GO:0003677
Am01g02190	GO:0005634
Am01g02200	GO:0008168
Am01g02210	GO:0003676
Am01g02230	GO:0043531
Am01g02250	GO:0005515
Am01g02250	GO:0008270
Am01g02260	GO:0003824
Am01g02260	GO:0004553
Am01g02260	GO:0005975
Am01g02290	GO:0004842
Am01g02290	GO:0005488
Am01g02290	GO:0016567
Am01g02320	GO:0008168
Am01g02320	GO:0032259
Am01g02330	GO:0006629
Am01g02330	GO:0016788
Am01g02340	GO:0005515
Am01g02350	GO:0005515
Am01g02360	GO:0003676
Am01g02360	GO:0008270
Am01g02370	GO:0003677
Am01g02370	GO:0003682
Am01g02400	GO:0004672
Am01g02400	GO:0004674
Am01g02400	GO:0005524
Am01g02400	GO:0006468
Am01g02400	GO:0016772
Am01g02400	GO:0048544
Am01g02410	GO:0005515
Am01g02420	GO:0003700
Am01g02420	GO:0006355
Am01g02430	GO:0005515
Am01g02460	GO:0005515
Am01g02460	GO:0005815
Am01g02460	GO:0034453
Am01g02470	GO:0004672
Am01g02470	GO:0004674
Am01g02470	GO:0005524
Am01g02470	GO:0006468
Am01g02470	GO:0006950
Am01g02470	GO:0016772
Am01g02490	GO:0015992
Am01g02490	GO:0016471
Am01g02490	GO:0016820
Am01g02510	GO:0006629
Am01g02510	GO:0008152
Am01g02540	GO:0003676
Am01g02540	GO:0015074
Am01g02570	GO:0003677
Am01g02570	GO:0003682
Am01g02670	GO:0006904
Am01g02670	GO:0016192
Am01g02690	GO:0003899
Am01g02690	GO:0006351
Am01g02690	GO:0032549
Am01g02700	GO:0003899
Am01g02700	GO:0006351
Am01g02700	GO:0032549
Am01g02770	GO:0003676
Am01g02770	GO:0004523
Am01g02820	GO:0008152
Am01g02820	GO:0016616
Am01g02820	GO:0051287
Am01g02820	GO:0055114
Am01g02850	GO:0003723
Am01g02850	GO:0003735
Am01g02850	GO:0005622
Am01g02850	GO:0005840
Am01g02850	GO:0006412
Am01g02900	GO:0016021
Am01g02910	GO:0016021
Am01g02920	GO:0003676
Am01g02920	GO:0046872
Am01g02930	GO:0003676
Am01g02940	GO:0003677
Am01g02940	GO:0003899
Am01g02940	GO:0006351
Am01g02940	GO:0008270
Am01g02960	GO:0015095
Am01g02960	GO:0015693
Am01g02960	GO:0016021
Am01g02970	GO:0004672
Am01g02970	GO:0004674
Am01g02970	GO:0005524
Am01g02970	GO:0006468
Am01g02970	GO:0016772
Am01g02970	GO:0048544
Am01g03030	GO:0000166
Am01g03030	GO:0003676
Am01g03040	GO:0000774
Am01g03040	GO:0006457
Am01g03040	GO:0042803
Am01g03040	GO:0051087
Am01g03060	GO:0003824
Am01g03060	GO:0005524
Am01g03060	GO:0016301
Am01g03060	GO:0016310
Am01g03060	GO:0030246
Am01g03060	GO:2001070
Am01g03070	GO:0043531
Am01g03080	GO:0003824
Am01g03080	GO:0005524
Am01g03090	GO:0005524
Am01g03090	GO:0016301
Am01g03090	GO:0016310
Am01g03130	GO:0006855
Am01g03130	GO:0015238
Am01g03130	GO:0015297
Am01g03130	GO:0016020
Am01g03130	GO:0055085
Am01g03140	GO:0008152
Am01g03140	GO:0016758
Am01g03150	GO:0006855
Am01g03150	GO:0015238
Am01g03150	GO:0015297
Am01g03150	GO:0016020
Am01g03150	GO:0055085
Am01g03160	GO:0003676
Am01g03160	GO:0046983
Am01g03170	GO:0003677
Am01g03180	GO:0003824
Am01g03180	GO:0030170
Am01g03200	GO:0046872
Am01g03210	GO:0003824
Am01g03210	GO:0050662
Am01g03230	GO:0004252
Am01g03230	GO:0006508
Am01g03250	GO:0003700
Am01g03250	GO:0006355
Am01g03250	GO:0043565
Am01g03260	GO:0005507
Am01g03260	GO:0009308
Am01g03260	GO:0048038
Am01g03270	GO:0006071
Am01g03270	GO:0006629
Am01g03270	GO:0008081
Am01g03270	GO:0008889
Am01g03280	GO:0003824
Am01g03300	GO:0003723
Am01g03300	GO:0003743
Am01g03300	GO:0005515
Am01g03300	GO:0006413
Am01g03310	GO:0003743
Am01g03310	GO:0005515
Am01g03310	GO:0005737
Am01g03310	GO:0005852
Am01g03330	GO:0003676
Am01g03330	GO:0008270
Am01g03340	GO:0003723
Am01g03340	GO:0003735
Am01g03340	GO:0006412
Am01g03340	GO:0015935
Am01g03370	GO:0003824
Am01g03370	GO:0010181
Am01g03370	GO:0016491
Am01g03370	GO:0055114
Am01g03380	GO:0003746
Am01g03380	GO:0005515
Am01g03380	GO:0006414
Am01g03400	GO:0008270
Am01g03420	GO:0003677
Am01g03420	GO:0003700
Am01g03420	GO:0005634
Am01g03420	GO:0006355
Am01g03420	GO:0046983
Am01g03440	GO:0005524
Am01g03440	GO:0006298
Am01g03440	GO:0030983
Am01g03440	GO:0032300
Am01g03450	GO:0003677
Am01g03460	GO:0003735
Am01g03460	GO:0005622
Am01g03460	GO:0005840
Am01g03460	GO:0006412
Am01g03480	GO:0004252
Am01g03480	GO:0006508
Am01g03490	GO:0005215
Am01g03490	GO:0006810
Am01g03490	GO:0016020
Am01g03500	GO:0004252
Am01g03500	GO:0006508
Am01g03500	GO:0008236
Am01g03500	GO:0070008
Am01g03550	GO:0003676
Am01g03550	GO:0008270
Am01g03580	GO:0003676
Am01g03600	GO:0004650
Am01g03600	GO:0005975
Am01g03610	GO:0004672
Am01g03610	GO:0005515
Am01g03610	GO:0005524
Am01g03610	GO:0006468
Am01g03610	GO:0016772
Am01g03620	GO:0005515
Am01g03640	GO:0001104
Am01g03640	GO:0006357
Am01g03640	GO:0016592
Am01g03650	GO:0003723
Am01g03650	GO:0003735
Am01g03650	GO:0005622
Am01g03650	GO:0005840
Am01g03650	GO:0006412
Am01g03650	GO:0015935
Am01g03730	GO:0003676
Am01g03750	GO:0005515
Am01g03760	GO:0003676
Am01g03760	GO:0015074
Am01g03780	GO:0003735
Am01g03780	GO:0005622
Am01g03780	GO:0005840
Am01g03780	GO:0006412
Am01g03790	GO:0000079
Am01g03790	GO:0006355
Am01g03790	GO:0006396
Am01g03790	GO:0019901
Am01g03800	GO:0000786
Am01g03800	GO:0003677
Am01g03800	GO:0003682
Am01g03800	GO:0005634
Am01g03800	GO:0006334
Am01g03820	GO:0004672
Am01g03820	GO:0004674
Am01g03820	GO:0005524
Am01g03820	GO:0006468
Am01g03820	GO:0016772
Am01g03880	GO:0005198
Am01g03880	GO:0005515
Am01g03880	GO:0006886
Am01g03880	GO:0016192
Am01g03880	GO:0030117
Am01g03880	GO:0030126
Am01g03890	GO:0003677
Am01g03890	GO:0003700
Am01g03890	GO:0005634
Am01g03890	GO:0006355
Am01g03890	GO:0046983
Am01g03900	GO:0003676
Am01g03900	GO:0008270
Am01g03910	GO:0015078
Am01g03910	GO:0015991
Am01g03910	GO:0033177
Am01g03910	GO:0033179
Am01g03920	GO:0003677
Am01g03920	GO:0005515
Am01g03920	GO:0005634
Am01g03920	GO:0006351
Am01g03920	GO:0016491
Am01g03920	GO:0055114
Am01g03930	GO:0000786
Am01g03930	GO:0003677
Am01g03930	GO:0046982
Am01g03950	GO:0016020
Am01g03950	GO:0016021
Am01g03960	GO:0006855
Am01g03960	GO:0015238
Am01g03960	GO:0015297
Am01g03960	GO:0016020
Am01g03960	GO:0055085
Am01g03970	GO:0008152
Am01g03970	GO:0016758
Am01g03980	GO:0003677
Am01g03980	GO:0003899
Am01g03980	GO:0005634
Am01g03980	GO:0006351
Am01g04000	GO:0003677
Am01g04000	GO:0003899
Am01g04000	GO:0005634
Am01g04000	GO:0006351
Am01g04030	GO:0004672
Am01g04030	GO:0004674
Am01g04030	GO:0004707
Am01g04030	GO:0005524
Am01g04030	GO:0006468
Am01g04030	GO:0016772
Am01g04040	GO:0003676
Am01g04040	GO:0003723
Am01g04040	GO:0003735
Am01g04040	GO:0005622
Am01g04040	GO:0005840
Am01g04040	GO:0006412
Am01g04070	GO:0004077
Am01g04070	GO:0006464
Am01g04080	GO:0004077
Am01g04080	GO:0006464
Am01g04110	GO:0005515
Am01g04120	GO:0000166
Am01g04120	GO:0003676
Am01g04130	GO:0005515
Am01g04150	GO:0003676
Am01g04150	GO:0003677
Am01g04150	GO:0006355
Am01g04150	GO:0008270
Am01g04200	GO:0003735
Am01g04200	GO:0005622
Am01g04200	GO:0005840
Am01g04200	GO:0006412
Am01g04220	GO:0000175
Am01g04220	GO:0034427
Am01g04230	GO:0016747
Am01g04250	GO:0071816
Am01g04300	GO:0008168
Am01g04300	GO:0008171
Am01g04300	GO:0046983
Am01g04320	GO:0005488
Am01g04330	GO:0004672
Am01g04330	GO:0005524
Am01g04330	GO:0006468
Am01g04330	GO:0016772
Am01g04360	GO:0005506
Am01g04360	GO:0010277
Am01g04360	GO:0016491
Am01g04360	GO:0016705
Am01g04360	GO:0051537
Am01g04360	GO:0055114
Am01g04370	GO:0003824
Am01g04370	GO:0004655
Am01g04370	GO:0033014
Am01g04370	GO:0046872
Am01g04390	GO:0006351
Am01g04390	GO:0043565
Am01g04410	GO:0008152
Am01g04410	GO:0016491
Am01g04410	GO:0016620
Am01g04410	GO:0055114
Am01g04430	GO:0004190
Am01g04430	GO:0006508
Am01g04450	GO:0004190
Am01g04450	GO:0006508
Am01g04460	GO:0003677
Am01g04460	GO:0006355
Am01g04470	GO:0003677
Am01g04470	GO:0006355
Am01g04490	GO:0005215
Am01g04490	GO:0006810
Am01g04490	GO:0016020
Am01g04500	GO:0005215
Am01g04500	GO:0006810
Am01g04500	GO:0016020
Am01g04520	GO:0005215
Am01g04520	GO:0006810
Am01g04520	GO:0016020
Am01g04530	GO:0005515
Am01g04540	GO:0003676
Am01g04540	GO:0008270
Am01g04540	GO:0015074
Am01g04570	GO:0008270
Am01g04600	GO:0004672
Am01g04600	GO:0005515
Am01g04600	GO:0005524
Am01g04600	GO:0006468
Am01g04600	GO:0008270
Am01g04600	GO:0016772
Am01g04620	GO:0005515
Am01g04630	GO:0005515
Am01g04650	GO:0008270
Am01g04680	GO:0005515
Am01g04680	GO:0008270
Am01g04690	GO:0005975
Am01g04690	GO:0016020
Am01g04690	GO:0016798
Am01g04700	GO:0046872
Am01g04710	GO:0046982
Am01g04750	GO:0003824
Am01g04760	GO:0016021
Am01g04760	GO:0071705
Am01g04770	GO:0016021
Am01g04770	GO:0071705
Am01g04800	GO:0005215
Am01g04800	GO:0006810
Am01g04800	GO:0016020
Am01g04810	GO:0016021
Am01g04830	GO:0005515
Am01g04840	GO:0005524
Am01g04840	GO:0006139
Am01g04840	GO:0019206
Am01g04870	GO:0004672
Am01g04870	GO:0004674
Am01g04870	GO:0005524
Am01g04870	GO:0006468
Am01g04870	GO:0016772
Am01g04880	GO:0003677
Am01g04880	GO:0003700
Am01g04880	GO:0006355
Am01g04900	GO:0005506
Am01g04900	GO:0016705
Am01g04900	GO:0020037
Am01g04900	GO:0055114
Am01g04910	GO:0005506
Am01g04910	GO:0016705
Am01g04910	GO:0020037
Am01g04910	GO:0055114
Am01g04920	GO:0003676
Am01g04930	GO:0004222
Am01g04930	GO:0006508
Am01g04930	GO:0016020
Am01g04960	GO:0003676
Am01g04960	GO:0003723
Am01g04960	GO:0004386
Am01g04960	GO:0005524
Am01g04960	GO:0005634
Am01g04990	GO:0043231
Am01g04990	GO:0051537
Am01g05000	GO:0006812
Am01g05000	GO:0015299
Am01g05000	GO:0016021
Am01g05000	GO:0055085
Am01g05030	GO:0003676
Am01g05030	GO:0046983
Am01g05050	GO:0005737
Am01g05050	GO:0006629
Am01g05050	GO:0016021
Am01g05050	GO:0016627
Am01g05060	GO:0004553
Am01g05060	GO:0005975
Am01g05070	GO:0016747
Am01g05080	GO:0016747
Am01g05140	GO:0016747
Am01g05160	GO:0016747
Am01g05170	GO:0016747
Am01g05180	GO:0005634
Am01g05180	GO:0006260
Am01g05190	GO:0003677
Am01g05190	GO:0003917
Am01g05190	GO:0005694
Am01g05190	GO:0006265
Am01g05200	GO:0000166
Am01g05200	GO:0003676
Am01g05200	GO:0003677
Am01g05200	GO:0003700
Am01g05200	GO:0006355
Am01g05210	GO:0003677
Am01g05210	GO:0003700
Am01g05210	GO:0006355
Am01g05220	GO:0003677
Am01g05220	GO:0003700
Am01g05220	GO:0006355
Am01g05230	GO:0003676
Am01g05230	GO:0015074
Am01g05240	GO:0003677
Am01g05240	GO:0003682
Am01g05240	GO:0005515
Am01g05250	GO:0004190
Am01g05250	GO:0006508
Am01g05270	GO:0000166
Am01g05270	GO:0003676
Am01g05280	GO:0003677
Am01g05280	GO:0003899
Am01g05280	GO:0005515
Am01g05280	GO:0006351
Am01g05280	GO:0008270
Am01g05290	GO:0016020
Am01g05290	GO:0016760
Am01g05290	GO:0030244
Am01g05310	GO:0004386
Am01g05310	GO:0005524
Am01g05320	GO:0003677
Am01g05320	GO:0003899
Am01g05320	GO:0005515
Am01g05320	GO:0006351
Am01g05320	GO:0008270
Am01g05350	GO:0016020
Am01g05360	GO:0005515
Am01g05370	GO:0005198
Am01g05370	GO:0005488
Am01g05370	GO:0005737
Am01g05370	GO:0006886
Am01g05370	GO:0016192
Am01g05370	GO:0030117
Am01g05370	GO:0030126
Am01g05380	GO:0005488
Am01g05380	GO:0005515
Am01g05400	GO:0003824
Am01g05420	GO:0004190
Am01g05420	GO:0006508
Am01g05450	GO:0006662
Am01g05450	GO:0015035
Am01g05450	GO:0045454
Am01g05460	GO:0006952
Am01g05470	GO:0005515
Am01g05480	GO:0003989
Am01g05480	GO:0006633
Am01g05480	GO:0009317
Am01g05500	GO:0003729
Am01g05500	GO:0005685
Am01g05500	GO:0006376
Am01g05520	GO:0005509
Am01g05520	GO:0005515
Am01g05520	GO:0005783
Am01g05520	GO:0006457
Am01g05520	GO:0051082
Am01g05530	GO:0006633
Am01g05540	GO:0005515
Am01g05550	GO:0006629
Am01g05550	GO:0008374
Am01g05580	GO:0004746
Am01g05580	GO:0009231
Am01g05580	GO:0016491
Am01g05580	GO:0055114
Am01g05590	GO:0016747
Am01g05600	GO:0016747
Am01g05620	GO:0003677
Am01g05620	GO:0003700
Am01g05620	GO:0006355
Am01g05630	GO:0005515
Am01g05630	GO:0008270
Am01g05650	GO:0000123
Am01g05670	GO:0000166
Am01g05670	GO:0005515
Am01g05680	GO:0003676
Am01g05680	GO:0015074
Am01g05690	GO:0003676
Am01g05700	GO:0000166
Am01g05700	GO:0003676
Am01g05710	GO:0003723
Am01g05710	GO:0003735
Am01g05710	GO:0005840
Am01g05710	GO:0006412
Am01g05720	GO:0005524
Am01g05720	GO:0008152
Am01g05720	GO:0016301
Am01g05740	GO:0003676
Am01g05740	GO:0003677
Am01g05750	GO:0004553
Am01g05750	GO:0005975
Am01g05770	GO:0003984
Am01g05770	GO:0008152
Am01g05770	GO:0009082
Am01g05770	GO:0016597
Am01g05780	GO:0005515
Am01g05780	GO:0046856
Am01g05790	GO:0005515
Am01g05800	GO:0005507
Am01g05800	GO:0016491
Am01g05800	GO:0055114
Am01g05820	GO:0005506
Am01g05820	GO:0016705
Am01g05820	GO:0020037
Am01g05820	GO:0055114
Am01g05830	GO:0004672
Am01g05830	GO:0005524
Am01g05830	GO:0006468
Am01g05830	GO:0016772
Am01g05860	GO:0008270
Am01g05870	GO:0030246
Am01g05890	GO:0003899
Am01g05890	GO:0006351
Am01g05890	GO:0032549
Am01g05900	GO:0003899
Am01g05900	GO:0006351
Am01g05900	GO:0032549
Am01g05930	GO:0000276
Am01g05930	GO:0015078
Am01g05930	GO:0015986
Am01g05950	GO:0005515
Am01g06020	GO:0016866
Am01g06020	GO:0030244
Am01g06030	GO:0005515
Am01g06060	GO:0003676
Am01g06080	GO:0003676
Am01g06150	GO:0003824
Am01g06150	GO:0004084
Am01g06150	GO:0008152
Am01g06150	GO:0009081
Am01g06160	GO:0046983
Am01g06170	GO:0003677
Am01g06170	GO:0003682
Am01g06190	GO:0005737
Am01g06190	GO:0006535
Am01g06190	GO:0009001
Am01g06190	GO:0016740
Am01g06210	GO:0016021
Am01g06220	GO:0016021
Am01g06240	GO:0004553
Am01g06240	GO:0005618
Am01g06240	GO:0005975
Am01g06240	GO:0006073
Am01g06240	GO:0016762
Am01g06240	GO:0048046
Am01g06260	GO:0000155
Am01g06260	GO:0000160
Am01g06260	GO:0004871
Am01g06260	GO:0007165
Am01g06260	GO:0016020
Am01g06260	GO:0016310
Am01g06260	GO:0016772
Am01g06270	GO:0000155
Am01g06270	GO:0004871
Am01g06270	GO:0007165
Am01g06270	GO:0016020
Am01g06280	GO:0006952
Am01g06290	GO:0006006
Am01g06290	GO:0016620
Am01g06290	GO:0050661
Am01g06290	GO:0051287
Am01g06290	GO:0055114
Am01g06310	GO:0006006
Am01g06310	GO:0016620
Am01g06310	GO:0050661
Am01g06310	GO:0051287
Am01g06310	GO:0055114
Am01g06340	GO:0005515
Am01g06340	GO:0008270
Am01g06350	GO:0006662
Am01g06350	GO:0015035
Am01g06350	GO:0045454
Am01g06390	GO:0000166
Am01g06390	GO:0003676
Am01g06400	GO:0003676
Am01g06440	GO:0016020
Am01g06460	GO:0006784
Am01g06460	GO:0016020
Am01g06460	GO:0016021
Am01g06460	GO:0016627
Am01g06460	GO:0055114
Am01g06470	GO:0005759
Am01g06500	GO:0006952
Am01g06510	GO:0007034
Am01g06530	GO:0004363
Am01g06530	GO:0005524
Am01g06530	GO:0006750
Am01g06530	GO:0016874
Am01g06540	GO:0016787
Am01g06550	GO:0005515
Am01g06560	GO:0005515
Am01g06570	GO:0005737
Am01g06570	GO:0006629
Am01g06570	GO:0016021
Am01g06570	GO:0016627
Am01g06580	GO:0005737
Am01g06580	GO:0006629
Am01g06580	GO:0016021
Am01g06580	GO:0016627
Am01g06610	GO:0070481
Am01g06610	GO:0070966
Am01g06610	GO:0071025
Am01g06620	GO:0004672
Am01g06620	GO:0004674
Am01g06620	GO:0005509
Am01g06620	GO:0005524
Am01g06620	GO:0006468
Am01g06620	GO:0016772
Am01g06640	GO:0003677
Am01g06640	GO:0003682
Am01g06660	GO:0003676
Am01g06660	GO:0004523
Am01g06690	GO:0005509
Am01g06700	GO:0005515
Am01g06710	GO:0005779
Am01g06710	GO:0006625
Am01g06710	GO:0008022
Am01g06710	GO:0008270
Am01g06720	GO:0006807
Am01g06720	GO:0016810
Am01g06730	GO:0005524
Am01g06730	GO:0016020
Am01g06730	GO:0016887
Am01g06760	GO:0005524
Am01g06770	GO:0004518
Am01g06780	GO:0003676
Am01g06780	GO:0008270
Am01g06790	GO:0016757
Am01g06790	GO:0047262
Am01g06820	GO:0008152
Am01g06820	GO:0008168
Am01g06830	GO:0003993
Am01g06830	GO:0016787
Am01g06830	GO:0046872
Am01g06850	GO:0003677
Am01g06860	GO:0016020
Am01g06860	GO:0016021
Am01g06860	GO:0022857
Am01g06870	GO:0003824
Am01g06870	GO:0005524
Am01g06870	GO:0005674
Am01g06870	GO:0006367
Am01g06920	GO:0003777
Am01g06920	GO:0005524
Am01g06920	GO:0005871
Am01g06920	GO:0007018
Am01g06920	GO:0008017
Am01g06930	GO:0003824
Am01g06930	GO:0004056
Am01g06930	GO:0042450
Am01g06970	GO:0004347
Am01g06970	GO:0006094
Am01g06970	GO:0006096
Am01g06980	GO:0000104
Am01g06980	GO:0006099
Am01g06980	GO:0016627
Am01g06980	GO:0045281
Am01g07000	GO:0003676
Am01g07000	GO:0004190
Am01g07000	GO:0006508
Am01g07000	GO:0008270
Am01g07020	GO:0009055
Am01g07050	GO:0003676
Am01g07050	GO:0008270
Am01g07090	GO:0005515
Am01g07110	GO:0003677
Am01g07110	GO:0005634
Am01g07110	GO:0046872
Am01g07130	GO:0045454
Am01g07150	GO:0003676
Am01g07150	GO:0015074
Am01g07180	GO:0003913
Am01g07180	GO:0006281
Am01g07240	GO:0003676
Am01g07240	GO:0005515
Am01g07290	GO:0004619
Am01g07290	GO:0006096
Am01g07290	GO:0016868
Am01g07310	GO:0004553
Am01g07310	GO:0005975
Am01g07350	GO:0004553
Am01g07350	GO:0005975
Am01g07360	GO:0003676
Am01g07360	GO:0008270
Am01g07390	GO:0003677
Am01g07390	GO:0003700
Am01g07390	GO:0006355
Am01g07410	GO:0003690
Am01g07410	GO:0005739
Am01g07410	GO:0006355
Am01g07430	GO:0003676
Am01g07430	GO:0046872
Am01g07490	GO:0009055
Am01g07490	GO:0015035
Am01g07490	GO:0035556
Am01g07490	GO:0045454
Am01g07520	GO:0003690
Am01g07520	GO:0005739
Am01g07520	GO:0006355
Am01g07540	GO:0003735
Am01g07540	GO:0005622
Am01g07540	GO:0005840
